id,bar_id,user_id,user_name,added,fill_percentage,product_id,product_name,brand,brand_id,spirit,size,proof,average_msrp,fair_price,shelf_price,popularity
1004344,1004344,100573,mikedavis,2023-10-27,100,4723,Jameson Black Barrel,Jameson,214,Irish Whiskey,750,80,39.16,49.99,40.89,80
1004345,1004345,100573,mikedavis,2023-07-18,10,269,Old Fitzgerald 13 Year,Old,234,Bourbon,750,100,132.48,270.86,624.66,1700
1004346,1004346,100573,mikedavis,2023-10-19,25,3086,Baker's 13 Year Single Barrel,Baker's,288,Bourbon,750,107.0,100,209.73,292.32,100037
1004347,1004347,100573,mikedavis,2023-05-02,75,16791,Colonel E.H. Taylor Warehouse C,Colonel,210,Bourbon,750,100,73.97,475.05,1645.42,200
1004348,1004348,100574,james64,2023-10-02,50,19503,Ben Holladay Soft Red Wheat Bottled in Bond,Ben,3647,Bourbon,750,100,59.97,77.74,59.99,100050
1004349,1004349,100574,james64,2024-03-26,75,21291,Old Fitzgerald 8 Year - Fall 2023,Old,234,Bourbon,750,100,109.97,208.75,417.64,1980
1004350,1004350,100574,james64,2023-12-14,100,13581,Four Roses 2020 Limited Edition Small Batch OESV,Four,148,Bourbon,750,111.4,174.97,276.44,518.25,1700
1004351,1004351,100574,james64,2023-06-30,0,17925,Basil Hayden Subtle Smoke,Basil,330,Bourbon,750,80,52.47,65.03,60.99,1400
1004352,1004352,100574,james64,2024-02-11,0,17446,Penelope Bourbon Rosé Cask Finish,Penelope,2817,Bourbon,750,94,67.47,90.03,71.39,200
1004353,1004353,100574,james64,2023-12-02,75,28334,Redwood Empire Screaming Titan,Redwood,445,Bourbon,750,96,89.99,117.24,93.28,100049
1004354,1004354,100574,james64,2024-04-11,10,19720,Green River Wheated Sour Mash,Green,3445,Bourbon,750,90,35,45.61,35.99,100041
1004355,1004355,100574,james64,2024-02-09,75,2879,1792 Sweet Wheat Bourbon,1792,42,Bourbon,750,91.2,37.34,87.85,77.49,100063
1004356,1004356,100574,james64,2023-09-04,5,27454,Woodford Reserve Master's Collection Batch Proof 121.2,Woodford,2004,Bourbon,700,121.2,129.99,190.52,159.99,100036
1004357,1004357,100574,james64,2023-01-16,5,2147,High West Campfire,High,350,Whiskey,750,92,69,82.92,71.49,90
1004358,1004358,100574,james64,2024-01-30,10,15984,Old Forester 150th Anniversary,Old,152,Bourbon,750,127,150,270.36,512.47,1998
1004359,1004359,100574,james64,2023-09-04,25,1547,Johnnie Walker Blue Label,Johnnie,213,Scotch,750,80,222.18,271.87,230.72,94
1004360,1004360,100575,daniel147,2023-07-07,25,634,Murray Hill Club Bourbon,Murray,406,Bourbon,750,103,107.48,116.01,115.32,200
1004361,1004361,100575,daniel147,2024-01-01,50,2849,Hancock's President's Reserve Bourbon,Hancock's,2320,Bourbon,750,88.9,51.64,128.09,189.89,100043
1004362,1004362,100575,daniel147,2023-12-30,0,17389,Redwood Empire Rocket Top BIB Rye,Redwood,445,Rye,750,100,69.99,84.93,87.15,200
1004363,1004363,100575,daniel147,2023-02-10,5,19851,Maker’s Mark French Oaked No. 46 Cask Strength 23-01,Maker’s,333,Bourbon,750,110,65,67.83,76.33,200
1004364,1004364,100575,daniel147,2023-06-26,50,1816,Wild Turkey Rare Breed,Wild,191,Bourbon,750,116.8,46.03,70.61,68.79,100084
1004365,1004365,100575,daniel147,2023-12-23,75,670,Coopers' Craft Barrel Reserve,Coopers',2494,Bourbon,750,100,32.22,44.66,40.03,100045
1004366,1004366,100575,daniel147,2023-02-03,50,53003,Stagg 24C,Stagg,,,750,128.9,65,242.72,816.33,
1004367,1004367,100575,daniel147,2024-02-04,0,2670,Michter's Limited Release Toasted Barrel Strength,Michter's,405,Bourbon,750,110,79.15,146.87,339.85,200
1004368,1004368,100575,daniel147,2023-01-11,75,46278,Old Forester Birthday Bourbon 2024,Old,152,Bourbon,750,107,199.99,479.79,1049.5,100048
1004369,1004369,100575,daniel147,2023-08-21,5,2848,Eagle Rare 10 Year,Eagle,542,Bourbon,750,90.0,39.99,66.25,49.99,100519
1004370,1004370,100575,daniel147,2023-07-13,100,3731,Michter's US1 Toasted Sour Mash,Michter's,405,Bourbon,750,1,45.7,65.06,57.98,1960
1004371,1004371,100575,daniel147,2023-07-28,25,495,Maker's Mark Cask Strength,Maker's,333,Bourbon,750,113.2,49.73,65.34,55.7,200
1004372,1004372,100575,daniel147,2023-01-26,75,17040,Horse Soldier Barrel Strength,Horse,3188,Bourbon,750,115,85.97,97.49,89.13,600
1004373,1004373,100576,alex447,2024-01-22,5,17450,Benchmark Single Barrel,Benchmark,3330,Bourbon,750,95,24.97,36.69,31.89,100031
1004374,1004374,100576,alex447,2024-01-01,50,19555,Redwood Empire Emerald Giant Cask Strength,Redwood,445,Rye,750,117,70,81.07,78.59,200
1004375,1004375,100576,alex447,2024-01-29,100,220,Noah's Mill,Noah's,8577,Bourbon,750,114.3,63.83,93.77,71.49,200
1004376,1004376,100576,alex447,2023-12-30,50,4575,"E.H. Taylor, Jr. 18 Year Marriage",E.H.,210,Bourbon,750,100.0,69.99,336.92,3189.98,1700
1004377,1004377,100576,alex447,2023-03-24,50,2428,Bib & Tucker 6 Year Small Batch Bourbon,Bib,799,Bourbon,750,92,51.08,82.62,56.99,200
1004378,1004378,100576,alex447,2023-08-21,100,16050,Garrison Brothers Balmorhea Bourbon,Garrison,3880,Bourbon,750,115,168.16,186.15,185.83,200
1004379,1004379,100577,julia973,2024-01-26,5,1286,Shenk's Homestead Sour Mash Whiskey 2022 Release,Shenk's,3854,Whiskey,750,91,99.97,121.62,186.56,200
1004380,1004380,100577,julia973,2023-03-12,100,17063,Yellowstone Limited Edition 2021,Yellowstone,272,Bourbon,750,101,99.99,118.49,173.99,600
1004381,1004381,100577,julia973,2024-01-17,25,2086,Knob Creek Smoked Maple,Knob,189,Bourbon,750,90,34.68,49.1,37.86,200
1004382,1004382,100577,julia973,2023-08-04,0,2336,Woodford Reserve Double Oaked,Woodford,2004,Bourbon,750,90.4,57.99,66.85,72.28,100171
1004383,1004383,100577,julia973,2023-08-25,5,20648,Penelope Barrel Strength Private Select - 4 Grain - 9 Yr,Penelope,2817,Bourbon,750,109,79.98,90.02,80.48,
1004384,1004384,100577,julia973,2023-04-25,10,4510,Jefferson's Kentucky Straight Bourbon Whiskey Very Small Batch,Jefferson's,232,Bourbon,750,82,34.47,56.61,36.37,200
1004385,1004385,100577,julia973,2023-08-02,25,46347,Jack Daniel's Coy Hill Barrelhouse 8 2024 Special Release Single Barrel Whiskey,Jack,231,Whiskey,750,135,79.99,252.21,549.99,100062
1004386,1004386,100577,julia973,2024-02-22,10,17054,Buffalo Trace Kosher Bourbon Rye Recipe,Buffalo,245,Bourbon,750,94,39.99,109.08,128.37,600
1004387,1004387,100577,julia973,2023-11-02,25,4776,Pappy Van Winkle 20 Year Family Reserve,Pappy,370,Bourbon,750,90.4,218.31,1072.05,2399.9,1800
1004388,1004388,100577,julia973,2024-04-06,25,27160,Larceny Barrel Proof A124,Larceny,587,Bourbon,750,124.2,59.99,84.69,79.16,100028
1004389,1004389,100578,lily760,2023-04-20,0,17293,Booker’s Bourbon 2021-04 Noe Strangers Batch,Booker’s,647,Bourbon,750,124,89.99,164.51,109.99,1800
1004390,1004390,100578,lily760,2023-05-07,50,18356,Stagg Jr. Batch 15,Stagg,8803,Bourbon,750,131.1,53.3,249.2,263.45,100036
1004391,1004391,100578,lily760,2024-01-04,100,4588,Rowan's Creek 12 Year,Rowan's,8524,Bourbon,750,100.1,48.81,71.85,54.67,200
1004392,1004392,100578,lily760,2023-07-31,0,858,Ezra Brooks Distiller's Collection,Ezra,324,Bourbon,750,107,38.31,41.54,41.82,200
1004393,1004393,100578,lily760,2023-07-22,5,18872,Old Forester Birthday Bourbon 2022,Old,152,Bourbon,750,96,149.99,403.53,1046.42,200
1004394,1004394,100578,lily760,2024-01-11,75,19779,Evan Williams Single Barrel Vintage 2015,Evan,167,Bourbon,750,87,55,60.7,40.04,100030
1004395,1004395,100578,lily760,2023-02-11,100,17101,"Booker's 6 Year ""Tagalong Batch"" - 2021",Booker's,647,Bourbon,750,127.9,90,126.1,205.83,200
1004396,1004396,100579,daniel986,2023-10-27,50,19466,Peerless Double Oak Rye,Peerless,163,Rye,750,110,114.99,144.83,132.49,200
1004397,1004397,100579,daniel986,2023-11-20,25,4708,Wild Turkey 101,Wild,191,Bourbon,750,101,25.4,39.44,27.85,100040
1004398,1004398,100579,daniel986,2023-09-14,0,39943,Heaven Hill Grain to Glass-Rye,Heaven,430,Whiskey,750,123.2,99,106.43,128.73,100051
1004399,1004399,100579,daniel986,2023-10-18,50,1211,Old Rip Van Winkle 10 Year,Old,370,Bourbon,750,107.0,129.99,576.68,816.66,100108
1004400,1004400,100579,daniel986,2023-07-09,75,2803,Weller Special Reserve,Weller,156,Bourbon,750,90.0,29.49,58.63,64.99,100328
1004401,1004401,100579,daniel986,2024-03-21,25,17299,Frey Ranch Bourbon,Frey,3285,Bourbon,750,90,49.99,63.6,51.56,200
1004402,1004402,100579,daniel986,2023-12-16,25,2706,Elijah Craig Barrel Proof Batch B519,Elijah,2,Bourbon,750,125,62.48,101.64,89.99,1200
1004403,1004403,100579,daniel986,2023-08-06,100,2019,Bulleit Bourbon 10 Year,Bulleit,415,Bourbon,750,91.2,45.99,67.06,50.49,200
1004404,1004404,100579,daniel986,2023-05-22,0,2433,Glenlivet 12 Year,Glenlivet,315,Scotch,750,80,48.53,52.81,53.69,1996
1004405,1004405,100580,tom_john,2023-05-12,5,1046,Double Eagle Very Rare,Double,542,Bourbon,750,90,1944.94,3048.26,12138.3,1996
1004406,1004406,100580,tom_john,2023-02-01,25,269,Old Fitzgerald 13 Year,Old,234,Bourbon,750,100,132.48,270.86,624.66,1700
1004407,1004407,100580,tom_john,2023-04-28,25,13979,Old Fitzgerald 14 Year - Fall 2020,Old,234,Bourbon,750,100,132.48,252.23,611.49,1700
1004408,1004408,100580,tom_john,2023-03-31,0,17389,Redwood Empire Rocket Top BIB Rye,Redwood,445,Rye,750,100,69.99,84.93,87.15,200
1004409,1004409,100580,tom_john,2024-04-10,50,3655,Angel's Envy,Angel's,96,Bourbon,750,86.6,49.2,69.02,36.7,100062
1004410,1004410,100580,tom_john,2023-05-04,0,17862,Evan Williams Single Barrel Vintage 2013,Evan,167,Bourbon,750,86.6,28.75,33.13,46.25,600
1004411,1004411,100580,tom_john,2023-11-02,10,18104,Weller 12 Year 1 Liter,Weller,156,Bourbon,1000,90.0,54.47,177.5,379.66,
1004412,1004412,100581,tom_david,2023-02-14,100,18235,Calumet Farm 16 year Single Rack Black,Calumet,769,Bourbon,750,106,129.99,167.89,154.49,200
1004413,1004413,100581,tom_david,2023-12-02,25,4245,Larceny Barrel Proof,Larceny,587,Bourbon,750,128,52.74,94.49,113.47,1800
1004414,1004414,100581,tom_david,2023-12-01,0,3286,High West Double Rye,High,350,Rye,750,92,37.38,44.45,40.8,200
1004415,1004415,100581,tom_david,2023-03-27,25,19499,Booker’s 2023-01 Charlie’s Batch,Booker’s,647,Bourbon,750,127,89.99,110.34,100.59,200
1004416,1004416,100581,tom_david,2024-01-19,5,1297,Russell's Reserve 6 Years Rye,Russell's,496,Rye,750,90,41.26,48.3,48.16,200
1004417,1004417,100582,juliataylor,2023-06-08,10,3860,Jack Daniel's,Jack,231,Whiskey,750,80,24.21,35.04,27.29,100039
1004418,1004418,100582,juliataylor,2023-06-14,5,19879,Stagg - 22A,Stagg,3640,Bourbon,750,132,80,255.95,249.99,200
1004419,1004419,100582,juliataylor,2023-09-16,25,4984,"E.H. Taylor, Jr. Small Batch",E.H.,210,Bourbon,750,100.0,44.99,94.43,93.57,100407
1004420,1004420,100582,juliataylor,2023-11-16,5,859,Monkey Shoulder,Monkey,483,Scotch,750,86,33.89,51.34,37.26,1900
1004421,1004421,100582,juliataylor,2023-08-05,100,3941,Michter's US1 Unblended American Whiskey,Michter's,405,Bourbon,750,83,44.98,68.58,54.66,200
1004422,1004422,100582,juliataylor,2023-09-13,25,17040,Horse Soldier Barrel Strength,Horse,3188,Bourbon,750,115,85.97,97.49,89.13,600
1004423,1004423,100582,juliataylor,2023-05-24,50,1708,Bowman Brothers Small Batch,Bowman,687,Bourbon,750,90,31.35,55.59,33.58,100049
1004424,1004424,100582,juliataylor,2024-03-24,10,477,George T. Stagg 2009 Release,George,352,Bourbon,750,141.4,99.98,843.74,974.99,1900
1004425,1004425,100582,juliataylor,2023-12-29,10,1297,Russell's Reserve 6 Years Rye,Russell's,496,Rye,750,90,41.26,48.3,48.16,200
1004426,1004426,100582,juliataylor,2024-02-14,75,18104,Weller 12 Year 1 Liter,Weller,156,Bourbon,1000,90.0,54.47,177.5,379.66,
1004427,1004427,100583,sarah_rachel,2023-06-23,25,21242,George T. Stagg 2023 Release,George,352,Bourbon,750,135.0,124.97,622.6,1062.5,100049
1004428,1004428,100583,sarah_rachel,2024-01-04,100,841,Peerless Bourbon Small Batch,Peerless,163,Bourbon,750,107,72.99,99.58,80.29,100027
1004429,1004429,100583,sarah_rachel,2023-03-02,75,3562,Van Winkle Family Reserve 13 Year Rye,Van,370,Rye,750,95.6,134.89,518.88,1757.32,200
1004430,1004430,100583,sarah_rachel,2024-03-19,25,17089,Woodford Reserve Master's Collection Batch Proof 128.3,Woodford,2004,Bourbon,750,128,130,187.36,350.89,1960
1004431,1004431,100583,sarah_rachel,2023-08-07,50,17248,Benchmark Full Proof,Benchmark,3330,Bourbon,750,125,21.47,33.47,25.99,100037
1004432,1004432,100583,sarah_rachel,2023-07-17,75,48295,Booker’s Bourbon 2024-03,Booker’s,647,Bourbon,750,130.3,99.99,135.62,114.99,100038
1004433,1004433,100583,sarah_rachel,2023-05-28,10,4792,Elijah Craig Small Batch,Elijah,2,Bourbon,750,94,27.78,45.78,27.05,100045
1004434,1004434,100583,sarah_rachel,2023-10-10,50,20574,Little Book Chapter 7: In Retrospect,Little,823,Whiskey,750,118,159.98,227.42,170,
1004435,1004435,100583,sarah_rachel,2023-07-30,75,2581,WhistlePig 6 Year Piggyback Rye,WhistlePig,3549,Rye,750,96.6,47.48,67.17,62.99,200
1004436,1004436,100583,sarah_rachel,2023-09-23,50,21106,Stagg - 23C,Stagg,3640,Bourbon,750,125,59.99,197.99,175.83,100042
1004437,1004437,100583,sarah_rachel,2023-12-09,100,17246,Benchmark Top Floor,Benchmark,3330,Bourbon,750,86,17.47,24.94,17.89,200
1004438,1004438,100583,sarah_rachel,2023-07-20,50,3694,"Van Winkle 12 Year Special Reserve Lot ""B""",Van,370,Bourbon,750,90.4,799.99,736.03,1026.64,100061
1004439,1004439,100583,sarah_rachel,2023-04-24,10,19555,Redwood Empire Emerald Giant Cask Strength,Redwood,445,Rye,750,117,70,81.07,78.59,200
1004440,1004440,100584,john_daniel,2023-04-02,0,14239,Ezra Brooks Cask Strength,Ezra,324,Bourbon,750,120,52.46,75.43,53.46,200
1004441,1004441,100584,john_daniel,2023-01-06,25,17064,Jack Daniel's Bottled in Bond,Jack,231,Whiskey,1000,100,37.99,56.2,98.11,600
1004442,1004442,100584,john_daniel,2023-09-15,75,3660,Woodford Reserve Bourbon,Woodford,2004,Bourbon,750,90.4,36.62,54.2,32.66,100058
1004443,1004443,100584,john_daniel,2023-01-15,0,2316,Old Elk Wheated Bourbon,Old,252,Bourbon,750,92,67.2,67.83,69.72,200
1004444,1004444,100584,john_daniel,2023-12-27,0,1142,Buffalo Trace Kosher Rye 7 Year,Buffalo,245,Rye,750,94.0,39.99,60.59,71.99,1700
1004445,1004445,100584,john_daniel,2023-08-17,100,21024,Stagg 127.8 Proof,Stagg,3640,Bourbon,750,127.8,60,168.23,259.78,
1004446,1004446,100584,john_daniel,2024-02-20,5,2581,WhistlePig 6 Year Piggyback Rye,WhistlePig,3549,Rye,750,96.6,47.48,67.17,62.99,200
1004447,1004447,100584,john_daniel,2023-08-31,75,17688,Old Forester Rye Barrel Strength Single Barrel,Old,152,Rye,750,128.1,79.99,124.24,124.97,200
1004448,1004448,100585,john429,2023-11-22,50,286,Buffalo Trace Kosher Wheat 7 Year,Buffalo,245,Bourbon,750,94.0,39.99,85.93,79.98,200
1004449,1004449,100585,john429,2024-01-20,50,429,Old Forester Statesman,Old,152,Bourbon,750,95,52.87,81.93,59.49,100029
1004450,1004450,100585,john429,2024-02-12,25,41273,Stagg Batch 24A,Stagg,3640,Bourbon,750,127.6,65,172.98,207.47,100046
1004451,1004451,100585,john429,2023-11-20,50,19569,Redwood Empire Lost Monarch Cask Strength,Redwood,445,Whiskey,750,117,70,86.22,79.58,200
1004452,1004452,100586,sarahadams,2023-03-01,75,3958,Basil Hayden's Bourbon,Basil,330,Bourbon,750,80,38.95,52.11,44.13,100027
1004453,1004453,100586,sarahadams,2023-06-13,0,1708,Bowman Brothers Small Batch,Bowman,687,Bourbon,750,90,31.35,55.59,33.58,100049
1004454,1004454,100586,sarahadams,2023-10-03,0,19626,Bardstown Origin Series Bottled in Bond,Bardstown,778,Bourbon,750,100,49.97,69.08,54.05,100032
1004455,1004455,100587,emma_james,2023-08-30,75,620,Buffalo Trace,Buffalo,245,Bourbon,1750,90,49.54,82.63,69.99,100053
1004456,1004456,100587,emma_james,2023-02-05,10,13667,Barrell Dovetail,Barrell,146,Whiskey,750,125.2,87.46,89.05,87.66,200
1004457,1004457,100587,emma_james,2024-02-13,0,17068,Still Austin Cask Strength Bourbon,Still,3145,Bourbon,750,116,64.99,73.69,71,100041
1004458,1004458,100587,emma_james,2023-01-24,100,4033,Pikesville Rye Whiskey,Pikesville,8412,Rye,750,110,50.87,70.52,55.66,200
1004459,1004459,100587,emma_james,2023-07-06,0,4448,Weller Single Barrel,Weller,156,Bourbon,750,97.0,55.95,252.98,748.99,100087
1004460,1004460,100587,emma_james,2023-06-20,5,4299,Jack Daniel's Single Barrel Select,Jack,231,Whiskey,750,94,48.14,76.97,59.42,100044
1004461,1004461,100587,emma_james,2023-10-16,75,159,Blanton's Gold Edition,Blanton's,10,Bourbon,750,103,119.99,232.52,324.99,100190
1004462,1004462,100587,emma_james,2023-01-24,50,13361,Brother's Bond Bourbon,Brother's,1876,Bourbon,750,80,39.39,50.59,42.13,200
1004463,1004463,100587,emma_james,2024-04-13,0,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1004464,1004464,100587,emma_james,2023-04-17,5,18521,Frank August Small Batch Bourbon,Frank,3794,Bourbon,750,100,68.99,95.06,77.16,200
1004465,1004465,100587,emma_james,2023-07-08,0,20691,Elijah Craig Barrel Proof C923,Elijah,2,Bourbon,750,133,72.48,146.32,81.57,100033
1004466,1004466,100587,emma_james,2023-06-14,100,435,Crown Royal,Crown,182,Canadian Whisky,750,80,25.72,43.8,30.99,1996
1004467,1004467,100588,rachel999,2023-12-22,25,286,Buffalo Trace Kosher Wheat 7 Year,Buffalo,245,Bourbon,750,94.0,39.99,85.93,79.98,200
1004468,1004468,100588,rachel999,2023-07-18,5,1297,Russell's Reserve 6 Years Rye,Russell's,496,Rye,750,90,41.26,48.3,48.16,200
1004469,1004469,100588,rachel999,2023-10-16,10,2594,Eagle Rare 17 Year,Eagle,542,Bourbon,750,90,103.54,681.17,1998.89,100
1004470,1004470,100588,rachel999,2023-01-29,0,17247,Benchmark Bonded,Benchmark,3330,Bourbon,750,100,19.97,27.3,23.19,100029
1004471,1004471,100588,rachel999,2023-06-11,75,3651,Eagle Rare 10 Year,Eagle,542,Bourbon,1750,90,60.75,124.03,79.95,100059
1004472,1004472,100588,rachel999,2023-12-01,100,17905,Angel's Envy Rye Caribbean Rum Cask,Angel's,96,Rye,750,100,74.99,101.29,95.99,200
1004473,1004473,100588,rachel999,2023-01-18,0,16791,Colonel E.H. Taylor Warehouse C,Colonel,210,Bourbon,750,100,73.97,475.05,1645.42,200
1004474,1004474,100588,rachel999,2023-06-21,100,19971,Penelope 5 Year Toasted Barrel,Penelope,2817,Bourbon,750,100.0,69.98,93.12,58.9,100058
1004475,1004475,100588,rachel999,2023-08-03,5,19546,Wild Turkey 12 Year,Wild,191,Bourbon,700,101.0,199.99,217.7,158,100110
1004476,1004476,100588,rachel999,2023-02-22,75,859,Monkey Shoulder,Monkey,483,Scotch,750,86,33.89,51.34,37.26,1900
1004477,1004477,100588,rachel999,2023-06-10,75,4476,Michter's Toasted Barrel Strength Rye Whiskey,Michter's,405,Rye,750,120,62.66,93.42,138.83,200
1004478,1004478,100588,rachel999,2024-03-10,50,3616,Skrewball Peanut Butter Whiskey,Skrewball,719,Whiskey,750,70,29.77,38.96,34.11,200
1004479,1004479,100588,rachel999,2023-03-04,25,4813,Maker's Mark 46 Cask Strength,Maker's,333,Bourbon,750,110,58.97,79.52,81.29,200
1004480,1004480,100588,rachel999,2023-07-02,50,620,Buffalo Trace,Buffalo,245,Bourbon,1750,90,49.54,82.63,69.99,100053
1004481,1004481,100589,sophia702,2023-11-16,10,16502,George Remus Straight Bourbon Whiskey,George,586,Bourbon,750,94,39.96,44.94,40.1,200
1004482,1004482,100589,sophia702,2023-05-22,25,18185,Jack Daniel’s Triple Mash,Jack,231,Whiskey,700,100,36.48,46.87,59.99,
1004483,1004483,100589,sophia702,2023-09-09,25,41273,Stagg Batch 24A,Stagg,3640,Bourbon,750,127.6,65,172.98,207.47,100046
1004484,1004484,100589,sophia702,2023-12-26,75,16161,Blood Oath Pact No. 7,Blood,849,Whiskey,750,98.6,99.99,251,249.99,1980
1004485,1004485,100589,sophia702,2024-02-22,50,27160,Larceny Barrel Proof A124,Larceny,587,Bourbon,750,124.2,59.99,84.69,79.16,100028
1004486,1004486,100589,sophia702,2023-01-04,25,3672,Angel's Envy Cask Strength,Angel's,96,Bourbon,750,119.3,218.73,226.76,250.83,100
1004487,1004487,100589,sophia702,2023-12-08,0,25363,Woodford Reserve Derby 150 2024 Release,Woodford,2004,Bourbon,1000,90.4,54.99,92.12,67.59,100035
1004488,1004488,100589,sophia702,2023-06-02,100,1641,Wild Turkey Kentucky Spirit Single Barrel,Wild,191,Bourbon,750,101,57.2,92.34,68.93,100055
1004489,1004489,100589,sophia702,2023-02-04,50,25363,Woodford Reserve Derby 150 2024 Release,Woodford,2004,Bourbon,1000,90.4,54.99,92.12,67.59,100035
1004490,1004490,100589,sophia702,2023-03-25,10,3000,Uncle Nearest 1884 Small Batch,Uncle,567,Whiskey,750,90,46.1,56.18,50.39,1800
1004491,1004491,100589,sophia702,2023-02-03,5,4622,Hibiki Harmony,Hibiki,484,Whiskey,750,86,79.99,101.34,94.42,200
1004492,1004492,100589,sophia702,2023-02-06,0,19720,Green River Wheated Sour Mash,Green,3445,Bourbon,750,90,35,45.61,35.99,100041
1004493,1004493,100589,sophia702,2023-06-02,25,32717,Jim Beam Black 7 Year,Jim,247,Bourbon,750,90,25,35.76,26.49,100026
1004494,1004494,100589,sophia702,2023-07-05,50,18042,Stagg Jr. - Batch #16,Stagg,3640,Bourbon,750,131,53.3,139.68,367.16,200
1004495,1004495,100590,sarahlewis,2023-05-28,100,3086,Baker's 13 Year Single Barrel,Baker's,288,Bourbon,750,107.0,100,209.73,292.32,100037
1004496,1004496,100590,sarahlewis,2024-02-25,100,17547,Larceny Barrel Proof Batch C921,Larceny,587,Bourbon,750,122.6,49.99,64.12,106.49,200
